player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
,Genoa,0,0,Start,Start,FirstHalf,0.0,0.0,0.0,0.0,Successful
,Como,0,0,Start,Start,FirstHalf,0.0,0.0,0.0,0.0,Successful
Tasos Douvikas,Como,0,0,Pass,Pass,FirstHalf,50.0,50.0,55.7,50.4,Successful
Lucas da Cunha,Como,0,3,Pass,Pass,FirstHalf,53.7,46.5,63.9,6.9,Successful
Assane Diao,Como,0,9,Unsuccessful Dribble,TakeOn,FirstHalf,68.8,4.2,0.0,0.0,Unsuccessful
Mikael Ellertsson,Genoa,0,9,Successful Tackle,Tackle,FirstHalf,31.1,95.8,0.0,0.0,Successful
Yan Couto,Como,0,14,Long Pass,Pass,FirstHalf,58.0,0.0,38.2,10.9,Successful
Jacobo Ramón,Como,0,17,Pass,Pass,FirstHalf,37.8,11.2,38.5,35.5,Successful
Lucas da Cunha,Como,0,19,Pass,Pass,FirstHalf,38.5,36.6,53.0,41.7,Successful
Nico Paz,Como,0,21,Pass,Pass,FirstHalf,52.8,41.4,36.3,41.4,Successful
Lucas da Cunha,Como,0,22,Pass,Pass,FirstHalf,36.3,41.4,34.9,70.9,Successful
Trevoh Chalobah,Como,0,27,Pass,Pass,FirstHalf,34.9,70.9,44.3,90.6,Successful
Álex Valle,Como,0,30,Pass,Pass,FirstHalf,44.0,88.9,44.6,71.8,Successful
Lucas da Cunha,Como,0,32,Pass,Pass,FirstHalf,43.9,67.9,47.2,60.5,Successful
Nico Paz,Como,0,33,Pass,Pass,FirstHalf,49.1,58.5,42.4,90.1,Successful
Álex Valle,Como,0,36,Pass,Pass,FirstHalf,42.0,91.4,46.2,91.8,Unsuccessful
Stefano Sabelli,Genoa,0,37,Interception,Interception,FirstHalf,53.8,8.2,0.0,0.0,Successful
Álex Valle,Como,0,41,Throw In,Pass,FirstHalf,44.0,100.0,26.8,87.4,Successful
Trevoh Chalobah,Como,0,46,Pass,Pass,FirstHalf,26.8,87.4,26.0,65.8,Successful
Máximo Perrone,Como,0,47,Pass,Pass,FirstHalf,25.8,66.0,7.2,43.5,Successful
Jean Butez,Como,0,48,Pass,Pass,FirstHalf,7.2,43.5,14.8,16.9,Successful
Jacobo Ramón,Como,0,51,Pass,Pass,FirstHalf,14.7,16.8,25.5,6.3,Successful
Yan Couto,Como,0,53,Long Pass,Pass,FirstHalf,24.8,8.7,58.8,28.2,Successful
Nico Paz,Como,0,59,Pass,Pass,FirstHalf,62.2,62.1,76.9,84.4,Successful
Martin Baturina,Como,1,5,Key Pass,Pass,FirstHalf,78.9,72.3,93.1,34.2,Successful
Tasos Douvikas,Como,1,9,Shot on Target,SavedShot,FirstHalf,89.9,34.4,0.0,0.0,Successful
Mikael Ellertsson,Genoa,1,10,Save,Save,FirstHalf,8.1,63.6,0.0,0.0,Successful
Leo Østigård,Genoa,1,11,BallTouch,BallTouch,FirstHalf,7.1,60.5,0.0,0.0,Successful
Justin Bijlow,Genoa,1,13,KeeperPickup,KeeperPickup,FirstHalf,1.5,69.0,0.0,0.0,Successful
Justin Bijlow,Genoa,1,32,Pass,Pass,FirstHalf,6.7,45.1,12.1,25.0,Successful
Alessandro Marcandalli,Genoa,1,40,Long Pass,Pass,FirstHalf,25.4,19.2,64.7,10.3,Unsuccessful
Trevoh Chalobah,Como,1,44,Clearance,Clearance,FirstHalf,34.0,88.9,40.9,100.0,Successful
Stefano Sabelli,Genoa,1,56,Long Pass,Pass,FirstHalf,60.3,0.0,36.9,10.7,Successful
Alessandro Marcandalli,Genoa,1,59,Pass,Pass,FirstHalf,35.6,12.2,30.4,40.0,Successful
Leo Østigård,Genoa,2,1,Pass,Pass,FirstHalf,28.5,37.4,29.8,16.5,Successful
Alessandro Marcandalli,Genoa,2,6,Pass,Pass,FirstHalf,43.3,10.3,45.4,4.1,Successful
Stefano Sabelli,Genoa,2,9,Loss of Possession,Dispossessed,FirstHalf,53.9,5.5,0.0,0.0,Successful
Martin Baturina,Como,2,9,Successful Tackle,Tackle,FirstHalf,46.1,94.5,0.0,0.0,Successful
Álex Valle,Como,2,12,Ball Recovery,BallRecovery,FirstHalf,55.7,88.6,0.0,0.0,Successful
Álex Valle,Como,2,14,Unsuccessful Dribble,TakeOn,FirstHalf,62.6,91.2,0.0,0.0,Unsuccessful
Djibril Sow,Genoa,2,14,Successful Tackle,Tackle,FirstHalf,37.4,8.8,0.0,0.0,Successful
Álex Valle,Como,2,23,Throw In,Pass,FirstHalf,59.8,100.0,42.9,90.0,Successful
Máximo Perrone,Como,2,28,Pass,Pass,FirstHalf,38.8,51.9,32.9,45.0,Successful
Jacobo Ramón,Como,2,30,Pass,Pass,FirstHalf,33.9,46.2,37.7,49.3,Successful
Máximo Perrone,Como,2,33,Pass,Pass,FirstHalf,37.0,59.5,35.3,87.9,Successful
Trevoh Chalobah,Como,2,35,Pass,Pass,FirstHalf,34.6,88.5,47.2,83.4,Successful
Álex Valle,Como,2,37,Pass,Pass,FirstHalf,46.6,78.3,46.9,89.7,Successful
Martin Baturina,Como,2,39,Pass,Pass,FirstHalf,48.9,88.0,45.0,75.4,Successful
Máximo Perrone,Como,2,41,Pass,Pass,FirstHalf,46.2,66.2,47.7,60.9,Successful
Nico Paz,Como,2,43,Pass,Pass,FirstHalf,47.9,56.0,60.3,63.0,Successful
Lucas da Cunha,Como,2,45,Pass,Pass,FirstHalf,71.7,62.0,80.3,52.8,Unsuccessful
Leo Østigård,Genoa,2,46,Clearance,Clearance,FirstHalf,15.9,42.7,24.2,36.4,Successful
Morten Frendrup,Genoa,2,47,Pass,Pass,FirstHalf,24.2,36.4,4.1,40.9,Successful
Justin Bijlow,Genoa,2,50,Ball Recovery,BallRecovery,FirstHalf,2.6,38.8,0.0,0.0,Successful
Justin Bijlow,Genoa,2,50,Pass,Pass,FirstHalf,1.9,29.5,6.7,15.9,Successful
Alessandro Marcandalli,Genoa,2,52,Long Pass,Pass,FirstHalf,8.1,12.6,61.7,0.0,Unsuccessful
Álex Valle,Como,3,6,Throw In,Pass,FirstHalf,46.2,100.0,33.5,86.4,Successful
Trevoh Chalobah,Como,3,8,Pass,Pass,FirstHalf,30.4,85.9,39.3,75.9,Successful
Máximo Perrone,Como,3,9,Pass,Pass,FirstHalf,39.3,75.9,43.2,86.8,Successful
Álex Valle,Como,3,12,Pass,Pass,FirstHalf,41.4,81.1,48.0,62.8,Successful
Nico Paz,Como,3,14,Pass,Pass,FirstHalf,47.7,65.1,63.2,58.8,Successful
Tasos Douvikas,Como,3,16,Foul,Foul,FirstHalf,55.5,65.0,0.0,0.0,Successful
Leo Østigård,Genoa,3,16,Foul,Foul,FirstHalf,44.5,35.0,0.0,0.0,Unsuccessful
Máximo Perrone,Como,3,39,Pass,Pass,FirstHalf,54.0,57.5,45.2,33.3,Successful
Jacobo Ramón,Como,3,41,Pass,Pass,FirstHalf,44.9,38.8,46.6,15.6,Successful
Yan Couto,Como,3,44,Pass,Pass,FirstHalf,45.1,13.2,57.8,5.4,Successful
Assane Diao,Como,3,45,BallTouch,BallTouch,FirstHalf,57.8,5.4,0.0,0.0,Unsuccessful
Mikael Ellertsson,Genoa,3,46,Clearance,Clearance,FirstHalf,36.3,97.1,38.0,100.0,Successful
Yan Couto,Como,3,57,Throw In,Pass,FirstHalf,55.7,0.0,41.7,8.4,Successful
Jacobo Ramón,Como,3,59,Pass,Pass,FirstHalf,42.6,8.4,40.4,31.3,Successful
Máximo Perrone,Como,4,2,Pass,Pass,FirstHalf,38.4,37.5,40.3,70.2,Successful
Trevoh Chalobah,Como,4,4,Pass,Pass,FirstHalf,39.0,66.4,46.9,87.4,Successful
Lucas da Cunha,Como,4,7,Pass,Pass,FirstHalf,46.2,87.3,49.2,57.9,Successful
Máximo Perrone,Como,4,9,Pass,Pass,FirstHalf,48.9,68.1,46.3,87.3,Successful
Lucas da Cunha,Como,4,13,Pass,Pass,FirstHalf,45.5,78.3,34.0,68.2,Successful
Trevoh Chalobah,Como,4,16,Long Pass,Pass,FirstHalf,37.6,65.5,42.3,13.3,Successful
Yan Couto,Como,4,20,Pass,Pass,FirstHalf,44.0,9.0,53.6,2.7,Successful
Assane Diao,Como,4,22,Foul,Foul,FirstHalf,41.8,9.2,0.0,0.0,Successful
Mikael Ellertsson,Genoa,4,22,Foul,Foul,FirstHalf,58.2,90.7,0.0,0.0,Unsuccessful
Jacobo Ramón,Como,4,40,Pass,Pass,FirstHalf,39.5,5.4,32.5,25.8,Successful
Máximo Perrone,Como,4,41,Pass,Pass,FirstHalf,35.5,34.0,54.8,40.5,Successful
Tasos Douvikas,Como,4,43,BallTouch,BallTouch,FirstHalf,55.6,40.9,0.0,0.0,Unsuccessful
Morten Frendrup,Genoa,4,45,Ball Recovery,BallRecovery,FirstHalf,41.8,60.6,0.0,0.0,Successful
Morten Frendrup,Genoa,4,46,Pass,Pass,FirstHalf,41.8,60.6,33.3,42.1,Successful
Alessandro Marcandalli,Genoa,4,47,Pass,Pass,FirstHalf,33.7,40.6,38.7,28.2,Successful
Djibril Sow,Genoa,4,49,Pass,Pass,FirstHalf,36.1,35.7,38.3,58.1,Successful
Morten Frendrup,Genoa,4,50,Pass,Pass,FirstHalf,38.3,57.9,30.4,30.0,Successful
Alessandro Marcandalli,Genoa,4,53,Pass,Pass,FirstHalf,29.8,29.2,33.8,5.8,Successful
Stefano Sabelli,Genoa,4,55,Pass,Pass,FirstHalf,34.0,6.5,20.0,16.8,Successful
Alessandro Marcandalli,Genoa,4,58,Pass,Pass,FirstHalf,14.4,23.9,3.2,41.9,Successful
Justin Bijlow,Genoa,5,0,Long Pass,Pass,FirstHalf,3.4,42.1,12.9,87.2,Successful
Johan Vásquez,Genoa,5,4,Pass,Pass,FirstHalf,12.9,87.2,29.5,94.2,Successful
Mikael Ellertsson,Genoa,5,7,Pass,Pass,FirstHalf,28.7,94.2,37.5,74.4,Successful
Milutin Osmajic,Genoa,5,9,Pass,Pass,FirstHalf,42.6,70.9,34.3,77.1,Successful
Djibril Sow,Genoa,5,10,Long Pass,Pass,FirstHalf,34.4,73.9,62.3,81.5,Successful
Mikael Ellertsson,Genoa,5,15,Pass,Pass,FirstHalf,66.5,91.5,61.6,85.4,Successful
Tommaso Baldanzi,Genoa,5,18,Pass,Pass,FirstHalf,79.8,83.2,90.4,89.9,Successful
Mikael Ellertsson,Genoa,5,22,Cross,Pass,FirstHalf,87.8,90.8,88.9,61.7,Unsuccessful
Máximo Perrone,Como,5,24,Clearance,Clearance,FirstHalf,8.2,42.1,13.6,17.4,Successful
Assane Diao,Como,5,26,Clearance,Clearance,FirstHalf,14.5,23.8,41.4,22.3,Successful
Leo Østigård,Genoa,5,28,Pass,Pass,FirstHalf,58.0,72.1,77.5,71.4,Unsuccessful
Jacobo Ramón,Como,5,31,Pass,Pass,FirstHalf,22.8,30.6,33.3,41.2,Unsuccessful
Morten Frendrup,Genoa,5,32,Pass,Pass,FirstHalf,69.9,66.9,76.9,64.3,Successful
Milutin Osmajic,Genoa,5,33,Key Pass,Pass,FirstHalf,73.2,60.3,74.6,50.5,Successful
Lorenzo Colombo,Genoa,5,34,Shot off Target,MissedShots,FirstHalf,72.8,51.3,0.0,0.0,Successful
Trevoh Chalobah,Como,5,51,Pass,Pass,FirstHalf,4.1,60.6,3.4,48.0,Successful
Jean Butez,Como,5,54,Long Pass,Pass,FirstHalf,3.4,48.0,47.7,87.3,Successful
Tasos Douvikas,Como,5,58,Aerial Won,Aerial,FirstHalf,47.7,87.3,0.0,0.0,Successful
Alessandro Marcandalli,Genoa,5,58,Aerial Lost,Aerial,FirstHalf,52.3,12.7,0.0,0.0,Unsuccessful
Tasos Douvikas,Como,5,58,Pass,Pass,FirstHalf,47.7,87.3,46.3,84.6,Unsuccessful
Alessandro Marcandalli,Genoa,5,59,BallTouch,BallTouch,FirstHalf,57.4,17.4,0.0,0.0,Successful
Nico Paz,Como,5,59,BallTouch,BallTouch,FirstHalf,43.6,61.9,0.0,0.0,Unsuccessful
Johan Vásquez,Genoa,6,1,Pass,Pass,FirstHalf,62.1,63.4,63.7,63.4,Unsuccessful
Nico Paz,Como,6,2,BallTouch,BallTouch,FirstHalf,30.6,39.3,0.0,0.0,Successful
Yan Couto,Como,6,6,Pass,Pass,FirstHalf,47.5,20.5,62.9,6.1,Successful
Assane Diao,Como,6,10,Unsuccessful Dribble,TakeOn,FirstHalf,73.2,6.4,0.0,0.0,Unsuccessful
Mikael Ellertsson,Genoa,6,10,Successful Tackle,Tackle,FirstHalf,26.8,93.6,0.0,0.0,Successful
Yan Couto,Como,6,19,Throw In,Pass,FirstHalf,66.7,0.0,77.2,3.7,Successful
Mikael Ellertsson,Genoa,6,20,Challenge,Challenge,FirstHalf,26.8,96.4,0.0,0.0,Unsuccessful
Assane Diao,Como,6,20,Successful Dribble,TakeOn,FirstHalf,73.2,3.6,0.0,0.0,Successful
Assane Diao,Como,6,26,Key Pass,Pass,FirstHalf,89.2,10.6,79.4,28.8,Successful
Yan Couto,Como,6,28,Shot on Target,SavedShot,FirstHalf,80.9,31.3,0.0,0.0,Successful
Justin Bijlow,Genoa,6,28,Save,Save,FirstHalf,1.8,50.9,0.0,0.0,Successful
Yan Couto,Como,6,30,CornerAwarded,CornerAwarded,FirstHalf,90.1,41.4,0.0,0.0,Successful
Justin Bijlow,Genoa,6,30,CornerAwarded,CornerAwarded,FirstHalf,9.8,58.6,0.0,0.0,Unsuccessful
Martin Baturina,Como,7,10,Pass,Pass,FirstHalf,99.5,99.5,97.3,75.1,Successful
Tasos Douvikas,Como,7,11,Pass,Pass,FirstHalf,97.3,75.1,82.5,58.8,Successful
Djibril Sow,Genoa,7,12,Foul,Foul,FirstHalf,11.8,41.7,0.0,0.0,Successful
Assane Diao,Como,7,12,Foul,Foul,FirstHalf,88.2,58.3,0.0,0.0,Unsuccessful
Justin Bijlow,Genoa,7,58,Long Pass,Pass,FirstHalf,19.1,29.4,71.5,29.7,Unsuccessful
Lorenzo Colombo,Genoa,8,0,Offside,OffsideGiven,FirstHalf,54.6,66.4,0.0,0.0,Unsuccessful
Trevoh Chalobah,Como,8,1,Aerial Won,Aerial,FirstHalf,28.5,70.3,0.0,0.0,Successful
Lorenzo Colombo,Genoa,8,1,Aerial Lost,Aerial,FirstHalf,71.5,29.7,0.0,0.0,Unsuccessful
Trevoh Chalobah,Como,8,2,Pass,Pass,FirstHalf,28.5,70.3,43.9,79.3,Unsuccessful
Alessandro Marcandalli,Genoa,8,5,Pass,Pass,FirstHalf,64.7,13.7,71.5,6.7,Successful
Stefano Sabelli,Genoa,8,5,Pass,Pass,FirstHalf,71.6,6.7,77.0,19.1,Successful
Lorenzo Colombo,Genoa,8,7,Pass,Pass,FirstHalf,76.2,13.5,73.2,17.2,Successful
Djibril Sow,Genoa,8,8,Pass,Pass,FirstHalf,71.8,18.2,73.6,15.6,Unsuccessful
Lucas da Cunha,Como,8,8,BlockedPass,BlockedPass,FirstHalf,26.4,84.4,0.0,0.0,Successful
Djibril Sow,Genoa,8,10,Pass,Pass,FirstHalf,69.1,17.4,61.9,6.2,Successful
Alessandro Marcandalli,Genoa,8,11,Pass,Pass,FirstHalf,61.9,6.2,74.3,5.9,Successful
Stefano Sabelli,Genoa,8,15,Pass,Pass,FirstHalf,77.1,9.6,74.5,12.5,Successful
Morten Frendrup,Genoa,8,16,Pass,Pass,FirstHalf,73.6,25.6,77.8,34.9,Unsuccessful
Trevoh Chalobah,Como,8,18,Pass,Pass,FirstHalf,19.7,72.2,27.3,72.2,Successful
Nico Paz,Como,8,19,Pass,Pass,FirstHalf,29.9,72.0,24.3,87.4,Successful
Martin Baturina,Como,8,21,Ball Recovery,BallRecovery,FirstHalf,26.3,87.9,0.0,0.0,Successful
Martin Baturina,Como,8,25,Unsuccessful Dribble,TakeOn,FirstHalf,38.6,92.8,0.0,0.0,Unsuccessful
Alessandro Marcandalli,Genoa,8,25,Pass,Pass,FirstHalf,42.3,8.5,36.8,47.0,Successful
Johan Vásquez,Genoa,8,28,Ball Recovery,BallRecovery,FirstHalf,36.9,47.2,0.0,0.0,Successful
Johan Vásquez,Genoa,8,30,Pass,Pass,FirstHalf,44.8,58.4,45.5,49.1,Successful
Tommaso Baldanzi,Genoa,8,31,Pass,Pass,FirstHalf,46.5,53.9,47.9,78.2,Successful
Johan Vásquez,Genoa,8,35,Pass,Pass,FirstHalf,46.3,77.6,30.5,52.2,Successful
Leo Østigård,Genoa,8,38,Pass,Pass,FirstHalf,30.4,51.6,11.9,64.3,Successful
Justin Bijlow,Genoa,8,42,Pass,Pass,FirstHalf,12.5,66.7,20.3,89.3,Successful
Johan Vásquez,Genoa,8,48,Offside,OffsidePass,FirstHalf,33.5,84.8,54.6,66.4,Successful
Jacobo Ramón,Como,8,48,OffsideProvoked,OffsideProvoked,FirstHalf,47.2,26.8,0.0,0.0,Successful
Jacobo Ramón,Como,9,20,Long Pass,Pass,FirstHalf,29.2,21.9,14.0,69.6,Successful
Trevoh Chalobah,Como,9,21,Pass,Pass,FirstHalf,14.0,68.7,23.2,87.6,Successful
Álex Valle,Como,9,22,Pass,Pass,FirstHalf,25.8,88.7,35.9,89.3,Successful
Tasos Douvikas,Como,9,25,Pass,Pass,FirstHalf,39.3,87.3,27.7,83.8,Successful
Martin Baturina,Como,9,26,Long Pass,Pass,FirstHalf,32.8,84.4,66.7,86.7,Successful
Álex Valle,Como,9,31,Key Pass,Pass,FirstHalf,90.6,73.2,81.3,44.8,Successful
Máximo Perrone,Como,9,34,Shot off Target,MissedShots,FirstHalf,81.3,44.8,0.0,0.0,Successful
Justin Bijlow,Genoa,10,2,Pass,Pass,FirstHalf,5.0,63.0,12.8,76.9,Successful
Johan Vásquez,Genoa,10,5,Long Pass,Pass,FirstHalf,25.2,79.6,78.2,79.9,Unsuccessful
Jean Butez,Como,10,10,KeeperSweeper,KeeperSweeper,FirstHalf,22.2,24.1,0.0,0.0,Successful
Jean Butez,Como,10,10,Pass,Pass,FirstHalf,21.6,25.6,34.1,7.8,Successful
Yan Couto,Como,10,12,Ball Recovery,BallRecovery,FirstHalf,34.1,7.8,0.0,0.0,Successful
Yan Couto,Como,10,13,Pass,Pass,FirstHalf,34.8,8.1,49.2,6.0,Successful
Assane Diao,Como,10,19,Loss of Possession,Dispossessed,FirstHalf,40.3,5.8,0.0,0.0,Successful
Tommaso Baldanzi,Genoa,10,19,Was Dribbled,Tackle,FirstHalf,59.8,94.3,0.0,0.0,Unsuccessful
Assane Diao,Como,10,21,BallTouch,BallTouch,FirstHalf,40.6,6.7,0.0,0.0,Unsuccessful
Mikael Ellertsson,Genoa,10,27,Throw In,Pass,FirstHalf,56.6,100.0,44.9,93.6,Successful
Johan Vásquez,Genoa,10,29,Pass,Pass,FirstHalf,42.1,81.8,32.5,39.4,Successful
Leo Østigård,Genoa,10,32,Pass,Pass,FirstHalf,34.2,30.9,27.7,14.6,Successful
Alessandro Marcandalli,Genoa,10,35,Pass,Pass,FirstHalf,25.7,18.5,13.1,50.9,Successful
Justin Bijlow,Genoa,10,39,Pass,Pass,FirstHalf,13.5,55.8,22.1,88.4,Successful
Johan Vásquez,Genoa,10,42,Pass,Pass,FirstHalf,26.5,90.0,22.1,78.1,Successful
Djibril Sow,Genoa,10,45,Pass,Pass,FirstHalf,20.0,78.4,8.8,49.9,Successful
Justin Bijlow,Genoa,10,48,Pass,Pass,FirstHalf,9.6,47.2,23.7,44.5,Successful
Djibril Sow,Genoa,10,51,Pass,Pass,FirstHalf,23.3,23.1,31.5,7.1,Successful
Stefano Sabelli,Genoa,10,53,Pass,Pass,FirstHalf,31.8,6.2,44.9,0.0,Unsuccessful
Álex Valle,Como,11,2,Throw In,Pass,FirstHalf,54.0,100.0,37.9,84.1,Successful
Trevoh Chalobah,Como,11,4,Pass,Pass,FirstHalf,37.9,84.1,42.5,66.6,Successful
Máximo Perrone,Como,11,6,Pass,Pass,FirstHalf,44.7,65.7,68.9,67.2,Successful
Martin Baturina,Como,11,9,Pass,Pass,FirstHalf,68.6,75.1,57.2,90.0,Successful
Lucas da Cunha,Como,11,11,Pass,Pass,FirstHalf,57.6,89.4,63.5,59.5,Successful
Máximo Perrone,Como,11,13,Loss of Possession,Dispossessed,FirstHalf,68.2,59.7,0.0,0.0,Successful
Lorenzo Colombo,Genoa,11,13,Was Dribbled,Tackle,FirstHalf,31.8,40.3,0.0,0.0,Unsuccessful
Máximo Perrone,Como,11,14,BallTouch,BallTouch,FirstHalf,66.4,54.6,0.0,0.0,Successful
Nico Paz,Como,11,15,Unsuccessful Dribble,TakeOn,FirstHalf,67.6,58.9,0.0,0.0,Unsuccessful
Lorenzo Colombo,Genoa,11,15,Was Dribbled,Tackle,FirstHalf,32.4,41.1,0.0,0.0,Unsuccessful
Máximo Perrone,Como,11,16,BallTouch,BallTouch,FirstHalf,67.6,63.1,0.0,0.0,Successful
Nico Paz,Como,11,17,BallTouch,BallTouch,FirstHalf,64.9,84.6,0.0,0.0,Unsuccessful
Stefano Sabelli,Genoa,11,18,Pass,Pass,FirstHalf,26.9,29.1,5.9,47.3,Successful
Justin Bijlow,Genoa,11,19,Ball Recovery,BallRecovery,FirstHalf,6.3,47.5,0.0,0.0,Successful
Justin Bijlow,Genoa,11,21,Pass,Pass,FirstHalf,6.3,47.5,13.9,77.3,Successful
Johan Vásquez,Genoa,11,24,Pass,Pass,FirstHalf,22.6,83.2,36.2,92.9,Successful
Mikael Ellertsson,Genoa,11,28,Pass,Pass,FirstHalf,34.9,91.7,57.9,87.2,Successful
Milutin Osmajic,Genoa,11,33,Pass,Pass,FirstHalf,57.8,96.3,47.9,96.5,Successful
Tommaso Baldanzi,Genoa,11,36,Long Pass,Pass,FirstHalf,55.6,91.5,100.0,21.9,Unsuccessful
Trevoh Chalobah,Como,11,54,Pass,Pass,FirstHalf,2.9,58.9,3.1,47.5,Successful
Jean Butez,Como,11,56,Pass,Pass,FirstHalf,3.1,47.5,7.4,72.7,Successful
Trevoh Chalobah,Como,11,58,Pass,Pass,FirstHalf,7.4,72.7,14.0,91.8,Successful
Álex Valle,Como,12,3,Pass,Pass,FirstHalf,25.2,67.6,8.1,36.4,Successful
Jacobo Ramón,Como,12,7,Pass,Pass,FirstHalf,7.9,36.3,12.2,49.5,Successful
Máximo Perrone,Como,12,9,Pass,Pass,FirstHalf,12.1,49.5,16.4,71.5,Successful
Trevoh Chalobah,Como,12,11,Pass,Pass,FirstHalf,15.8,71.7,22.5,93.1,Successful
Martin Baturina,Como,12,14,Pass,Pass,FirstHalf,22.7,88.5,22.8,55.9,Successful
Máximo Perrone,Como,12,19,Pass,Pass,FirstHalf,27.6,39.1,35.3,26.7,Successful
Nico Paz,Como,12,23,Pass,Pass,FirstHalf,46.5,23.5,66.5,6.0,Successful
Tommaso Baldanzi,Genoa,12,26,Challenge,Challenge,FirstHalf,40.2,88.4,0.0,0.0,Unsuccessful
Assane Diao,Como,12,26,Successful Dribble,TakeOn,FirstHalf,59.8,11.6,0.0,0.0,Successful
Assane Diao,Como,12,29,Pass,Pass,FirstHalf,56.2,19.0,52.1,42.6,Successful
Máximo Perrone,Como,12,30,Pass,Pass,FirstHalf,52.1,42.6,56.4,57.3,Successful
Lucas da Cunha,Como,12,33,Pass,Pass,FirstHalf,57.0,56.4,60.7,64.5,Successful
Álex Valle,Como,12,35,Pass,Pass,FirstHalf,61.8,64.3,45.3,62.5,Successful
Trevoh Chalobah,Como,12,36,Pass,Pass,FirstHalf,45.3,62.5,51.7,48.7,Successful
Máximo Perrone,Como,12,36,Pass,Pass,FirstHalf,51.7,48.7,62.5,47.1,Successful
Lucas da Cunha,Como,12,37,Pass,Pass,FirstHalf,62.5,47.1,52.5,45.3,Successful
Máximo Perrone,Como,12,39,Pass,Pass,FirstHalf,57.0,41.5,72.9,6.6,Successful
Yan Couto,Como,12,44,Pass,Pass,FirstHalf,73.2,12.0,66.6,24.4,Successful
Nico Paz,Como,12,45,Pass,Pass,FirstHalf,66.6,24.4,61.6,38.7,Successful
Máximo Perrone,Como,12,47,Pass,Pass,FirstHalf,66.9,41.7,83.6,12.6,Successful
Assane Diao,Como,12,50,Cross,Pass,FirstHalf,86.5,11.5,93.5,42.4,Unsuccessful
Mikael Ellertsson,Genoa,12,52,Clearance,Clearance,FirstHalf,9.0,66.0,8.6,44.0,Successful
Stefano Sabelli,Genoa,12,53,Clearance,Clearance,FirstHalf,8.1,43.1,20.3,45.8,Successful
Lucas da Cunha,Como,12,55,Shot off Target,MissedShots,FirstHalf,86.7,54.8,0.0,0.0,Successful
Justin Bijlow,Genoa,13,21,Pass,Pass,FirstHalf,4.5,50.1,13.4,78.2,Successful
Johan Vásquez,Genoa,13,23,Pass,Pass,FirstHalf,16.0,81.1,3.6,59.0,Successful
Justin Bijlow,Genoa,13,26,Pass,Pass,FirstHalf,3.6,59.0,4.6,28.5,Successful
Leo Østigård,Genoa,13,31,Pass,Pass,FirstHalf,20.2,15.9,24.7,39.2,Successful
Djibril Sow,Genoa,13,35,Pass,Pass,FirstHalf,27.3,60.2,31.6,84.5,Successful
Johan Vásquez,Genoa,13,38,Pass,Pass,FirstHalf,31.2,84.2,26.3,69.0,Successful
Djibril Sow,Genoa,13,39,Pass,Pass,FirstHalf,26.3,69.0,36.7,71.8,Successful
Tommaso Baldanzi,Genoa,13,40,Pass,Pass,FirstHalf,36.8,71.8,34.4,91.1,Successful
Johan Vásquez,Genoa,13,42,Pass,Pass,FirstHalf,33.7,90.0,28.6,70.3,Successful
Djibril Sow,Genoa,13,45,Long Pass,Pass,FirstHalf,31.6,67.2,79.2,75.7,Unsuccessful
Jean Butez,Como,13,49,KeeperSweeper,KeeperSweeper,FirstHalf,23.1,29.1,0.0,0.0,Successful
Jean Butez,Como,13,50,Pass,Pass,FirstHalf,23.1,29.1,34.6,6.9,Successful
Yan Couto,Como,13,52,Ball Recovery,BallRecovery,FirstHalf,33.3,9.0,0.0,0.0,Successful
Yan Couto,Como,13,53,Pass,Pass,FirstHalf,33.3,9.0,38.8,19.2,Successful
Máximo Perrone,Como,13,53,Pass,Pass,FirstHalf,38.8,19.2,32.4,21.9,Successful
Yan Couto,Como,13,54,Pass,Pass,FirstHalf,32.6,22.5,37.7,40.2,Unsuccessful
Djibril Sow,Genoa,13,56,Interception,Interception,FirstHalf,62.3,59.8,0.0,0.0,Successful
Milutin Osmajic,Genoa,13,57,BallTouch,BallTouch,FirstHalf,69.2,69.3,0.0,0.0,Unsuccessful
Jean Butez,Como,13,59,Pass,Pass,FirstHalf,10.3,47.2,20.0,69.7,Successful
Trevoh Chalobah,Como,14,4,Pass,Pass,FirstHalf,29.4,78.3,44.7,72.3,Successful
Martin Baturina,Como,14,5,Unsuccessful Dribble,TakeOn,FirstHalf,45.0,73.5,0.0,0.0,Unsuccessful
Martin Baturina,Como,14,7,Foul,Foul,FirstHalf,48.2,70.0,0.0,0.0,Successful
Alessandro Marcandalli,Genoa,14,7,Foul,Foul,FirstHalf,51.8,30.0,0.0,0.0,Unsuccessful
Máximo Perrone,Como,14,32,Pass,Pass,FirstHalf,51.6,53.8,65.1,33.3,Successful
Nico Paz,Como,14,33,Pass,Pass,FirstHalf,65.2,33.1,63.2,21.1,Successful
Yan Couto,Como,14,34,Pass,Pass,FirstHalf,63.2,21.1,80.0,3.1,Successful
Assane Diao,Como,14,37,Pass,Pass,FirstHalf,77.3,7.0,71.7,15.6,Successful
Yan Couto,Como,14,40,Pass,Pass,FirstHalf,73.2,16.5,78.1,6.1,Successful
Assane Diao,Como,14,41,Pass,Pass,FirstHalf,78.1,6.1,70.1,20.1,Successful
Nico Paz,Como,14,43,Pass,Pass,FirstHalf,70.2,20.8,76.2,30.3,Successful
