player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Thibaut Courtois,Real Madrid,42,54,Long Pass,Pass,FirstHalf,5.9,70.6,60.2,45.5,Unsuccessful
Beraldo,PSG,42,59,Ball Recovery,BallRecovery,FirstHalf,38.7,58.5,0.0,0.0,Successful
Ousmane Dembélé,PSG,43,0,Offside,OffsideGiven,FirstHalf,78.5,25.6,0.0,0.0,Unsuccessful
Beraldo,PSG,43,0,Pass,Pass,FirstHalf,38.7,58.5,41.8,70.2,Successful
Fabián Ruiz,PSG,43,3,Pass,Pass,FirstHalf,56.2,74.4,58.6,93.3,Successful
Khvicha Kvaratskhelia,PSG,43,6,Pass,Pass,FirstHalf,58.6,93.3,45.6,82.7,Successful
Nuno Mendes,PSG,43,9,Pass,Pass,FirstHalf,46.0,80.9,38.6,56.7,Successful
Beraldo,PSG,43,10,Pass,Pass,FirstHalf,38.6,56.6,43.8,56.6,Successful
Vitinha,PSG,43,14,Pass,Pass,FirstHalf,44.0,53.6,45.7,72.6,Successful
João Neves,PSG,43,17,Pass,Pass,FirstHalf,46.6,73.0,57.9,93.8,Successful
Khvicha Kvaratskhelia,PSG,43,23,Pass,Pass,FirstHalf,57.9,93.8,44.0,85.9,Successful
Nuno Mendes,PSG,43,25,Pass,Pass,FirstHalf,50.1,85.4,59.4,97.4,Successful
Khvicha Kvaratskhelia,PSG,43,27,Pass,Pass,FirstHalf,60.6,96.9,64.7,86.2,Successful
João Neves,PSG,43,29,Pass,Pass,FirstHalf,64.4,86.6,63.6,97.5,Successful
Khvicha Kvaratskhelia,PSG,43,31,Long Pass,Pass,FirstHalf,62.9,96.0,73.3,9.2,Successful
Achraf Hakimi,PSG,43,36,Offside,OffsidePass,FirstHalf,68.0,5.2,78.5,25.6,Successful
Antonio Rüdiger,Real Madrid,43,36,OffsideProvoked,OffsideProvoked,FirstHalf,22.4,66.0,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,44,17,Long Pass,Pass,FirstHalf,11.2,75.0,72.2,45.4,Unsuccessful
Nuno Mendes,PSG,44,22,Pass,Pass,FirstHalf,30.8,62.6,37.4,69.6,Successful
Fabián Ruiz,PSG,44,24,Ball Recovery,BallRecovery,FirstHalf,37.4,69.6,0.0,0.0,Successful
Fabián Ruiz,PSG,44,24,Long Pass,Pass,FirstHalf,37.4,69.6,72.4,89.4,Unsuccessful
Federico Valverde,Real Madrid,44,28,Long Pass,Pass,FirstHalf,26.5,15.9,7.9,66.0,Successful
Thibaut Courtois,Real Madrid,44,33,Ball Recovery,BallRecovery,FirstHalf,7.9,66.3,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,44,33,Long Pass,Pass,FirstHalf,8.2,66.7,65.5,88.9,Unsuccessful
Marquinhos,PSG,44,38,Aerial Won,Aerial,FirstHalf,34.3,12.5,0.0,0.0,Successful
Vinícius Júnior,Real Madrid,44,38,Aerial Lost,Aerial,FirstHalf,65.7,87.5,0.0,0.0,Unsuccessful
Marquinhos,PSG,44,39,Pass,Pass,FirstHalf,34.0,14.9,42.0,4.3,Successful
Achraf Hakimi,PSG,44,40,Ball Recovery,BallRecovery,FirstHalf,42.0,4.3,0.0,0.0,Successful
Achraf Hakimi,PSG,44,40,Pass,Pass,FirstHalf,42.0,4.3,42.4,18.2,Successful
Vitinha,PSG,44,42,Pass,Pass,FirstHalf,42.4,18.2,30.1,40.6,Successful
Beraldo,PSG,44,43,Pass,Pass,FirstHalf,30.1,40.6,27.4,22.2,Successful
Marquinhos,PSG,44,45,Long Pass,Pass,FirstHalf,27.4,22.2,29.0,77.3,Successful
Nuno Mendes,PSG,44,50,Pass,Pass,FirstHalf,29.0,77.3,43.1,65.1,Successful
Fabián Ruiz,PSG,44,53,Pass,Pass,FirstHalf,44.3,71.7,31.6,77.2,Successful
Nuno Mendes,PSG,44,58,Pass,Pass,FirstHalf,33.7,75.4,35.6,72.9,Successful
Fabián Ruiz,PSG,45,4,Pass,Pass,FirstHalf,34.9,68.7,26.6,56.4,Successful
Beraldo,PSG,45,6,Pass,Pass,FirstHalf,26.8,56.4,31.8,54.5,Successful
João Neves,PSG,45,7,Pass,Pass,FirstHalf,31.3,55.1,31.4,80.5,Successful
Nuno Mendes,PSG,45,10,Pass,Pass,FirstHalf,31.4,80.5,37.2,73.0,Successful
Fabián Ruiz,PSG,45,11,Pass,Pass,FirstHalf,37.2,73.0,29.5,79.7,Successful
Nuno Mendes,PSG,45,12,Pass,Pass,FirstHalf,29.5,79.7,36.3,96.2,Successful
Vitinha,PSG,45,15,Pass,Pass,FirstHalf,34.1,95.4,45.4,97.1,Successful
Désiré Doué,PSG,45,17,Pass,Pass,FirstHalf,44.6,97.1,36.8,96.2,Successful
Vitinha,PSG,45,20,Pass,Pass,FirstHalf,36.7,96.2,33.0,79.9,Successful
João Neves,PSG,45,23,Long Pass,Pass,FirstHalf,33.0,79.9,26.2,25.5,Successful
Marquinhos,PSG,45,25,Pass,Pass,FirstHalf,27.0,25.2,40.6,5.2,Successful
Achraf Hakimi,PSG,45,28,Pass,Pass,FirstHalf,40.6,5.2,44.5,14.6,Successful
Ousmane Dembélé,PSG,45,30,Pass,Pass,FirstHalf,53.7,15.6,74.3,8.2,Successful
Achraf Hakimi,PSG,45,33,Unsuccessful Dribble,TakeOn,FirstHalf,74.3,8.4,0.0,0.0,Unsuccessful
Fran García,Real Madrid,45,33,Successful Tackle,Tackle,FirstHalf,25.7,91.6,0.0,0.0,Successful
Fran García,Real Madrid,45,34,CornerAwarded,CornerAwarded,FirstHalf,25.7,91.6,0.0,0.0,Unsuccessful
Achraf Hakimi,PSG,45,34,CornerAwarded,CornerAwarded,FirstHalf,74.3,8.4,0.0,0.0,Successful
Vitinha,PSG,46,30,Cross,Pass,FirstHalf,99.5,0.5,89.7,48.4,Unsuccessful
Antonio Rüdiger,Real Madrid,46,33,Aerial Won,Aerial,FirstHalf,12.8,57.4,0.0,0.0,Successful
João Neves,PSG,46,33,Aerial Lost,Aerial,FirstHalf,87.2,42.6,0.0,0.0,Unsuccessful
Antonio Rüdiger,Real Madrid,46,33,Clearance,Clearance,FirstHalf,9.9,56.6,23.3,35.8,Successful
Nuno Mendes,PSG,46,35,Shot on Target,SavedShot,FirstHalf,87.8,69.4,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,46,35,Save,Save,FirstHalf,2.1,45.9,0.0,0.0,Successful
Arda Güler,Real Madrid,46,38,Ball Recovery,BallRecovery,FirstHalf,15.4,32.5,0.0,0.0,Successful
Arda Güler,Real Madrid,46,43,Foul,Foul,FirstHalf,35.5,40.2,0.0,0.0,Successful
João Neves,PSG,46,43,Foul,Foul,FirstHalf,64.5,59.8,0.0,0.0,Unsuccessful
João Neves,PSG,46,47,Card,Card,FirstHalf,0.0,0.0,0.0,0.0,Successful
Raúl Asencio,Real Madrid,47,9,Pass,Pass,FirstHalf,31.7,35.7,35.8,18.5,Successful
Federico Valverde,Real Madrid,47,9,Pass,Pass,FirstHalf,35.8,18.5,56.6,5.3,Successful
Gonzalo García,Real Madrid,47,14,Pass,Pass,FirstHalf,56.6,5.3,45.7,10.9,Successful
Federico Valverde,Real Madrid,47,15,Pass,Pass,FirstHalf,45.7,10.9,56.1,4.1,Successful
Gonzalo García,Real Madrid,47,16,Pass,Pass,FirstHalf,56.1,4.1,61.1,18.8,Successful
Arda Güler,Real Madrid,47,17,Through Ball,Pass,FirstHalf,61.6,21.0,89.7,31.3,Unsuccessful
Gianluigi Donnarumma,PSG,47,20,Smother,Smother,FirstHalf,12.2,60.2,0.0,0.0,Successful
Gianluigi Donnarumma,PSG,47,23,KeeperPickup,KeeperPickup,FirstHalf,11.4,59.3,0.0,0.0,Successful
Gianluigi Donnarumma,PSG,47,30,Pass,Pass,FirstHalf,12.7,62.4,27.9,83.6,Successful
Fabián Ruiz,PSG,47,32,Pass,Pass,FirstHalf,28.6,84.7,35.8,77.5,Successful
Nuno Mendes,PSG,47,37,Long Pass,Pass,FirstHalf,34.4,66.9,26.9,15.8,Successful
Achraf Hakimi,PSG,47,42,Pass,Pass,FirstHalf,32.9,14.9,34.9,34.6,Successful
João Neves,PSG,47,46,Pass,Pass,FirstHalf,35.4,34.6,33.0,63.1,Successful
Beraldo,PSG,47,49,Pass,Pass,FirstHalf,34.1,63.4,38.5,79.3,Successful
Fabián Ruiz,PSG,47,52,Pass,Pass,FirstHalf,38.5,79.3,43.4,97.5,Successful
Khvicha Kvaratskhelia,PSG,47,53,Pass,Pass,FirstHalf,43.3,97.7,36.4,87.4,Successful
Fabián Ruiz,PSG,47,55,Long Pass,Pass,FirstHalf,36.8,88.1,73.5,86.9,Successful
Ousmane Dembélé,PSG,48,1,Cross,Pass,FirstHalf,76.5,91.0,99.2,53.8,Unsuccessful
Thibaut Courtois,Real Madrid,48,1,Clearance,Clearance,FirstHalf,1.7,47.4,0.0,47.9,Successful
Thibaut Courtois,Real Madrid,48,4,CornerAwarded,CornerAwarded,FirstHalf,11.8,40.6,0.0,0.0,Unsuccessful
Ousmane Dembélé,PSG,48,4,CornerAwarded,CornerAwarded,FirstHalf,88.2,59.4,0.0,0.0,Successful
,Real Madrid,48,5,End,End,FirstHalf,0.0,0.0,0.0,0.0,Successful
,PSG,48,5,End,End,FirstHalf,0.0,0.0,0.0,0.0,Successful
,Real Madrid,45,0,Start,Start,SecondHalf,0.0,0.0,0.0,0.0,Successful
,PSG,45,0,Start,Start,SecondHalf,0.0,0.0,0.0,0.0,Successful
Vitinha,PSG,45,0,Long Pass,Pass,SecondHalf,50.2,49.9,100.0,92.3,Unsuccessful
Raúl Asencio,Real Madrid,45,22,Pass,Pass,SecondHalf,3.6,40.0,2.2,51.0,Successful
Thibaut Courtois,Real Madrid,45,27,Long Pass,Pass,SecondHalf,3.6,54.3,44.1,74.1,Successful
Jude Bellingham,Real Madrid,45,30,Pass,Pass,SecondHalf,44.1,74.1,54.7,71.8,Unsuccessful
Marquinhos,PSG,45,31,Pass,Pass,SecondHalf,43.9,20.1,47.4,23.0,Successful
Vitinha,PSG,45,32,Long Pass,Pass,SecondHalf,47.4,23.0,8.8,50.6,Successful
Gianluigi Donnarumma,PSG,45,36,Ball Recovery,BallRecovery,SecondHalf,8.8,50.6,0.0,0.0,Successful
Gianluigi Donnarumma,PSG,45,37,Pass,Pass,SecondHalf,9.5,57.6,14.4,87.7,Successful
Nuno Mendes,PSG,45,40,Pass,Pass,SecondHalf,14.0,87.7,31.4,93.2,Unsuccessful
Federico Valverde,Real Madrid,45,42,Ball Recovery,BallRecovery,SecondHalf,66.1,5.8,0.0,0.0,Successful
Federico Valverde,Real Madrid,45,47,Loss of Possession,Dispossessed,SecondHalf,87.0,6.2,0.0,0.0,Successful
Khvicha Kvaratskhelia,PSG,45,47,Was Dribbled,Tackle,SecondHalf,13.0,93.8,0.0,0.0,Unsuccessful
Federico Valverde,Real Madrid,45,48,Pass,Pass,SecondHalf,97.4,3.5,96.9,17.4,Unsuccessful
Nuno Mendes,PSG,45,51,Ball Recovery,BallRecovery,SecondHalf,7.3,83.2,0.0,0.0,Successful
Nuno Mendes,PSG,45,51,Pass,Pass,SecondHalf,7.3,83.2,15.6,93.3,Successful
Khvicha Kvaratskhelia,PSG,45,52,Pass,Pass,SecondHalf,15.6,93.3,30.1,93.3,Successful
Fabián Ruiz,PSG,45,55,Long Pass,Pass,SecondHalf,30.1,93.3,60.3,20.7,Successful
Désiré Doué,PSG,46,3,Pass,Pass,SecondHalf,68.0,27.3,80.7,13.7,Successful
Achraf Hakimi,PSG,46,7,Pass,Pass,SecondHalf,79.6,14.3,77.3,24.4,Successful
Vitinha,PSG,46,9,Pass,Pass,SecondHalf,77.3,24.4,74.8,6.8,Successful
Achraf Hakimi,PSG,46,11,Pass,Pass,SecondHalf,74.8,6.8,76.9,18.8,Successful
Désiré Doué,PSG,46,14,Pass,Pass,SecondHalf,76.4,15.9,65.8,4.0,Successful
Vitinha,PSG,46,17,Pass,Pass,SecondHalf,64.0,4.3,68.9,4.4,Successful
Achraf Hakimi,PSG,46,18,Pass,Pass,SecondHalf,68.9,4.4,58.4,4.1,Successful
Vitinha,PSG,46,20,Pass,Pass,SecondHalf,58.4,4.1,41.3,10.3,Successful
Marquinhos,PSG,46,23,Pass,Pass,SecondHalf,41.3,10.3,45.8,18.9,Successful
Vitinha,PSG,46,30,Chipped Pass,Pass,SecondHalf,50.4,30.7,58.5,4.9,Successful
Achraf Hakimi,PSG,46,31,Pass,Pass,SecondHalf,58.5,4.9,62.7,15.5,Unsuccessful
Antonio Rüdiger,Real Madrid,46,33,Pass,Pass,SecondHalf,30.9,79.4,41.6,86.0,Successful
Jude Bellingham,Real Madrid,46,34,Ball Recovery,BallRecovery,SecondHalf,41.6,86.0,0.0,0.0,Successful
Jude Bellingham,Real Madrid,46,35,Successful Dribble,TakeOn,SecondHalf,43.2,89.5,0.0,0.0,Successful
João Neves,PSG,46,35,Challenge,Challenge,SecondHalf,56.8,10.5,0.0,0.0,Unsuccessful
Jude Bellingham,Real Madrid,46,38,Unsuccessful Dribble,TakeOn,SecondHalf,54.8,95.6,0.0,0.0,Unsuccessful
João Neves,PSG,46,38,Successful Tackle,Tackle,SecondHalf,45.2,4.4,0.0,0.0,Successful
João Neves,PSG,46,39,Ball Recovery,BallRecovery,SecondHalf,41.0,3.7,0.0,0.0,Successful
João Neves,PSG,46,40,Pass,Pass,SecondHalf,41.0,3.7,42.0,8.8,Successful
Vitinha,PSG,46,41,Pass,Pass,SecondHalf,41.2,12.7,28.6,14.6,Unsuccessful
Vinícius Júnior,Real Madrid,46,45,Successful Dribble,TakeOn,SecondHalf,74.0,90.4,0.0,0.0,Successful
Marquinhos,PSG,46,45,Challenge,Challenge,SecondHalf,26.0,9.6,0.0,0.0,Unsuccessful
Vinícius Júnior,Real Madrid,46,46,Ball Recovery,BallRecovery,SecondHalf,81.3,94.1,0.0,0.0,Successful
Vinícius Júnior,Real Madrid,46,50,Cross,Pass,SecondHalf,96.2,90.6,87.4,49.7,Unsuccessful
Beraldo,PSG,46,51,Pass,Pass,SecondHalf,13.8,51.8,3.6,50.9,Successful
Gianluigi Donnarumma,PSG,46,56,Ball Recovery,BallRecovery,SecondHalf,2.7,58.8,0.0,0.0,Successful
Gianluigi Donnarumma,PSG,46,56,Pass,Pass,SecondHalf,2.7,58.8,22.5,88.6,Successful
Fabián Ruiz,PSG,46,59,Pass,Pass,SecondHalf,23.1,89.0,48.0,90.9,Successful
Ousmane Dembélé,PSG,47,0,Offside,OffsideGiven,SecondHalf,61.8,70.9,0.0,0.0,Unsuccessful
Khvicha Kvaratskhelia,PSG,47,2,Offside,OffsidePass,SecondHalf,55.6,90.4,61.8,70.9,Successful
Raúl Asencio,Real Madrid,47,2,OffsideProvoked,OffsideProvoked,SecondHalf,38.7,11.3,0.0,0.0,Successful
Raúl Asencio,Real Madrid,47,29,Pass,Pass,SecondHalf,31.8,26.4,29.9,43.0,Successful
Antonio Rüdiger,Real Madrid,47,30,BallTouch,BallTouch,SecondHalf,29.6,44.5,0.0,0.0,Successful
João Neves,PSG,47,32,Ball Recovery,BallRecovery,SecondHalf,41.7,20.9,0.0,0.0,Successful
João Neves,PSG,47,32,Pass,Pass,SecondHalf,41.7,20.9,38.8,46.0,Successful
Fabián Ruiz,PSG,47,34,Pass,Pass,SecondHalf,38.8,46.0,46.6,33.0,Successful
João Neves,PSG,47,39,Pass,Pass,SecondHalf,45.9,25.3,35.2,39.2,Successful
Beraldo,PSG,47,41,Pass,Pass,SecondHalf,35.3,39.5,39.7,54.3,Successful
Fabián Ruiz,PSG,47,43,Pass,Pass,SecondHalf,39.2,56.3,56.8,94.4,Successful
Khvicha Kvaratskhelia,PSG,47,54,Pass,Pass,SecondHalf,69.2,59.3,72.1,43.8,Unsuccessful
Aurélien Tchouaméni,Real Madrid,47,55,BallTouch,BallTouch,SecondHalf,26.0,43.4,0.0,0.0,Successful
Achraf Hakimi,PSG,47,58,Pass,Pass,SecondHalf,72.8,11.6,91.6,17.9,Successful
Désiré Doué,PSG,48,1,Cross,Pass,SecondHalf,91.8,17.9,98.3,48.4,Unsuccessful
Thibaut Courtois,Real Madrid,48,2,Clearance,Clearance,SecondHalf,1.9,55.7,2.4,75.6,Successful
Fran García,Real Madrid,48,3,Ball Recovery,BallRecovery,SecondHalf,3.0,75.3,0.0,0.0,Successful
Fran García,Real Madrid,48,4,Pass,Pass,SecondHalf,3.9,75.3,13.9,74.8,Successful
Jude Bellingham,Real Madrid,48,5,Unsuccessful Dribble,TakeOn,SecondHalf,15.1,73.5,0.0,0.0,Unsuccessful
Jude Bellingham,Real Madrid,48,9,Foul,Foul,SecondHalf,19.4,73.4,0.0,0.0,Successful
Achraf Hakimi,PSG,48,9,Foul,Foul,SecondHalf,80.6,26.6,0.0,0.0,Unsuccessful
Aurélien Tchouaméni,Real Madrid,48,20,Pass,Pass,SecondHalf,22.1,68.7,31.0,65.5,Successful
Arda Güler,Real Madrid,48,21,Pass,Pass,SecondHalf,31.2,66.0,39.6,71.5,Successful
Kylian Mbappé,Real Madrid,48,25,Pass,Pass,SecondHalf,51.7,62.0,68.7,27.6,Successful
Gonzalo García,Real Madrid,48,29,Pass,Pass,SecondHalf,83.5,26.1,86.0,35.5,Unsuccessful
Nuno Mendes,PSG,48,30,Interception,Interception,SecondHalf,11.7,70.5,0.0,0.0,Successful
Gonzalo García,Real Madrid,48,33,Pass,Pass,SecondHalf,85.9,18.5,73.6,23.1,Successful
Arda Güler,Real Madrid,48,35,Pass,Pass,SecondHalf,73.6,23.7,85.8,32.1,Successful
Kylian Mbappé,Real Madrid,48,42,Pass,Pass,SecondHalf,92.1,31.5,91.6,25.3,Unsuccessful
Gonzalo García,Real Madrid,48,43,Challenge,Challenge,SecondHalf,91.6,24.7,0.0,0.0,Unsuccessful
Fabián Ruiz,PSG,48,43,Successful Dribble,TakeOn,SecondHalf,8.4,75.3,0.0,0.0,Successful
Fabián Ruiz,PSG,48,45,Ball Recovery,BallRecovery,SecondHalf,5.1,92.3,0.0,0.0,Successful
Fabián Ruiz,PSG,48,50,Chipped Pass,Pass,SecondHalf,8.2,94.4,29.8,79.0,Successful
Vitinha,PSG,48,52,Pass,Pass,SecondHalf,29.8,79.0,37.6,70.2,Unsuccessful
Aurélien Tchouaméni,Real Madrid,48,52,Ball Recovery,BallRecovery,SecondHalf,61.6,30.9,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,48,53,Pass,Pass,SecondHalf,61.5,30.9,71.4,27.3,Successful
Federico Valverde,Real Madrid,48,56,Pass,Pass,SecondHalf,71.9,27.4,68.0,45.5,Successful
Jude Bellingham,Real Madrid,48,57,Pass,Pass,SecondHalf,68.0,45.5,70.9,43.0,Successful
Aurélien Tchouaméni,Real Madrid,49,0,Loss of Possession,Dispossessed,SecondHalf,71.8,49.3,0.0,0.0,Successful
João Neves,PSG,49,0,Successful Tackle,Tackle,SecondHalf,28.2,50.7,0.0,0.0,Successful
João Neves,PSG,49,2,Foul,Foul,SecondHalf,27.5,51.9,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,49,2,Foul,Foul,SecondHalf,72.5,48.1,0.0,0.0,Unsuccessful
Vitinha,PSG,50,45,Pass,Pass,SecondHalf,28.7,45.7,30.8,72.0,Successful
Nuno Mendes,PSG,50,50,Pass,Pass,SecondHalf,32.9,74.7,25.3,63.9,Successful
Beraldo,PSG,50,52,Pass,Pass,SecondHalf,25.4,63.7,24.8,41.0,Successful
Vitinha,PSG,50,56,Pass,Pass,SecondHalf,33.3,33.0,26.7,19.2,Successful
Marquinhos,PSG,50,57,Pass,Pass,SecondHalf,26.7,19.2,19.8,57.0,Successful
Beraldo,PSG,51,4,Pass,Pass,SecondHalf,21.4,57.8,31.5,62.3,Successful
João Neves,PSG,51,5,Pass,Pass,SecondHalf,31.5,62.3,23.2,57.0,Successful
Beraldo,PSG,51,6,Chipped Pass,Pass,SecondHalf,23.0,57.0,45.7,43.1,Successful
Désiré Doué,PSG,51,8,Pass,Pass,SecondHalf,46.4,50.0,59.3,78.5,Unsuccessful
Gonzalo García,Real Madrid,51,11,Pass,Pass,SecondHalf,44.9,24.1,38.4,21.9,Successful
Federico Valverde,Real Madrid,51,12,Ball Recovery,BallRecovery,SecondHalf,38.4,21.9,0.0,0.0,Successful
Federico Valverde,Real Madrid,51,13,Pass,Pass,SecondHalf,38.4,23.3,34.4,38.0,Successful
Aurélien Tchouaméni,Real Madrid,51,14,BallTouch,BallTouch,SecondHalf,34.0,39.1,0.0,0.0,Unsuccessful
Ousmane Dembélé,PSG,51,16,Ball Recovery,BallRecovery,SecondHalf,66.2,49.1,0.0,0.0,Successful
Ousmane Dembélé,PSG,51,16,Pass,Pass,SecondHalf,66.2,49.1,72.8,56.6,Successful
Désiré Doué,PSG,51,18,Unsuccessful Dribble,TakeOn,SecondHalf,72.0,57.0,0.0,0.0,Unsuccessful
Aurélien Tchouaméni,Real Madrid,51,18,Successful Tackle,Tackle,SecondHalf,28.0,43.0,0.0,0.0,Successful
Federico Valverde,Real Madrid,51,19,Pass,Pass,SecondHalf,31.1,37.7,21.8,45.8,Successful
Aurélien Tchouaméni,Real Madrid,51,20,Ball Recovery,BallRecovery,SecondHalf,21.8,45.8,0.0,0.0,Successful
Aurélien Tchouaméni,Real Madrid,51,21,Pass,Pass,SecondHalf,22.9,47.3,31.5,68.7,Successful
Jude Bellingham,Real Madrid,51,23,BallTouch,BallTouch,SecondHalf,31.5,68.7,0.0,0.0,Unsuccessful
Vitinha,PSG,51,24,Ball Recovery,BallRecovery,SecondHalf,64.8,15.5,0.0,0.0,Successful
Vitinha,PSG,51,27,Pass,Pass,SecondHalf,61.8,12.9,59.6,11.9,Unsuccessful
Vinícius Júnior,Real Madrid,51,27,BlockedPass,BlockedPass,SecondHalf,34.2,87.2,0.0,0.0,Successful
Fran García,Real Madrid,51,30,Foul,Foul,SecondHalf,27.0,95.2,0.0,0.0,Successful
Désiré Doué,PSG,51,30,Foul,Foul,SecondHalf,73.0,4.8,0.0,0.0,Unsuccessful
Aurélien Tchouaméni,Real Madrid,51,42,Pass,Pass,SecondHalf,28.6,92.4,30.6,72.0,Successful
Federico Valverde,Real Madrid,51,47,Pass,Pass,SecondHalf,45.0,70.3,52.6,94.7,Successful
Fran García,Real Madrid,51,49,Pass,Pass,SecondHalf,55.0,95.1,61.1,97.5,Successful
Vinícius Júnior,Real Madrid,51,54,Pass,Pass,SecondHalf,61.7,97.4,48.5,87.2,Successful
Federico Valverde,Real Madrid,51,57,Pass,Pass,SecondHalf,46.6,73.5,54.1,34.2,Successful
Raúl Asencio,Real Madrid,52,0,Pass,Pass,SecondHalf,58.0,28.8,71.5,8.2,Successful
Gonzalo García,Real Madrid,52,2,Pass,Pass,SecondHalf,72.7,8.8,68.2,9.7,Successful
Arda Güler,Real Madrid,52,4,Pass,Pass,SecondHalf,67.8,11.1,76.7,37.0,Successful
Kylian Mbappé,Real Madrid,52,5,Pass,Pass,SecondHalf,76.7,37.0,79.1,31.2,Successful
Federico Valverde,Real Madrid,52,6,Key Pass,Pass,SecondHalf,79.5,31.3,83.1,43.4,Successful
Kylian Mbappé,Real Madrid,52,7,Shot off Target,MissedShots,SecondHalf,83.3,44.6,0.0,0.0,Successful
Gianluigi Donnarumma,PSG,52,39,Pass,Pass,SecondHalf,4.2,51.2,3.9,71.8,Successful
Beraldo,PSG,52,41,Long Pass,Pass,SecondHalf,4.7,72.0,36.9,82.3,Successful
Khvicha Kvaratskhelia,PSG,52,44,Foul,Foul,SecondHalf,41.8,82.8,0.0,0.0,Successful
Raúl Asencio,Real Madrid,52,44,Foul,Foul,SecondHalf,58.2,17.2,0.0,0.0,Unsuccessful
Vitinha,PSG,53,7,Pass,Pass,SecondHalf,37.5,81.1,38.7,69.4,Successful
Fabián Ruiz,PSG,53,8,Pass,Pass,SecondHalf,38.7,69.4,35.1,78.2,Successful
Vitinha,PSG,53,8,Pass,Pass,SecondHalf,35.1,78.2,36.4,59.0,Successful
Fabián Ruiz,PSG,53,10,Pass,Pass,SecondHalf,36.1,55.5,29.2,25.0,Successful
Marquinhos,PSG,53,12,Pass,Pass,SecondHalf,29.4,24.7,44.9,13.7,Successful
Ousmane Dembélé,PSG,53,15,Pass,Pass,SecondHalf,55.3,14.6,61.6,4.6,Successful
Désiré Doué,PSG,53,17,Pass,Pass,SecondHalf,61.6,4.6,58.5,10.7,Successful
Achraf Hakimi,PSG,53,18,Pass,Pass,SecondHalf,58.5,10.9,56.6,18.6,Successful
Fabián Ruiz,PSG,53,21,Pass,Pass,SecondHalf,46.5,25.2,33.5,50.6,Successful
Beraldo,PSG,53,23,Pass,Pass,SecondHalf,33.4,50.6,38.9,64.0,Successful
Vitinha,PSG,53,25,Pass,Pass,SecondHalf,38.9,63.9,12.6,43.4,Successful
Gianluigi Donnarumma,PSG,53,33,Long Pass,Pass,SecondHalf,13.5,39.8,41.3,59.0,Unsuccessful
Arda Güler,Real Madrid,53,34,Aerial Won,Aerial,SecondHalf,58.4,40.4,0.0,0.0,Successful
Nuno Mendes,PSG,53,34,Aerial Lost,Aerial,SecondHalf,41.6,59.6,0.0,0.0,Unsuccessful
Arda Güler,Real Madrid,53,34,Pass,Pass,SecondHalf,57.9,39.4,59.8,43.9,Successful
Gonzalo García,Real Madrid,53,36,Pass,Pass,SecondHalf,60.0,43.9,53.0,49.1,Successful
Antonio Rüdiger,Real Madrid,53,38,Ball Recovery,BallRecovery,SecondHalf,53.0,49.1,0.0,0.0,Successful
Antonio Rüdiger,Real Madrid,53,38,Pass,Pass,SecondHalf,53.0,49.1,46.0,34.0,Successful
Raúl Asencio,Real Madrid,53,40,Long Pass,Pass,SecondHalf,42.0,33.1,16.4,60.2,Successful
Thibaut Courtois,Real Madrid,53,45,Long Pass,Pass,SecondHalf,18.0,63.1,56.6,28.0,Successful
Gonzalo García,Real Madrid,53,49,Pass,Pass,SecondHalf,56.8,28.0,56.2,15.8,Unsuccessful
Nuno Mendes,PSG,53,51,Ball Recovery,BallRecovery,SecondHalf,39.3,78.1,0.0,0.0,Successful
Nuno Mendes,PSG,53,59,Pass,Pass,SecondHalf,69.2,82.0,60.2,68.5,Successful
Fabián Ruiz,PSG,54,3,Pass,Pass,SecondHalf,59.9,67.3,59.0,77.6,Successful
Vitinha,PSG,54,6,Pass,Pass,SecondHalf,59.0,77.6,72.5,93.9,Successful
Khvicha Kvaratskhelia,PSG,54,10,Pass,Pass,SecondHalf,72.5,93.9,62.6,80.9,Successful
Vitinha,PSG,54,13,Long Pass,Pass,SecondHalf,62.6,80.9,46.1,31.2,Successful
Marquinhos,PSG,54,15,Pass,Pass,SecondHalf,46.1,31.2,60.8,17.3,Successful
Achraf Hakimi,PSG,54,19,Pass,Pass,SecondHalf,61.1,16.7,66.3,5.9,Successful
Désiré Doué,PSG,54,21,Pass,Pass,SecondHalf,66.3,5.9,67.8,13.8,Successful
Fabián Ruiz,PSG,54,23,Pass,Pass,SecondHalf,68.8,14.6,73.6,29.5,Successful
Ousmane Dembélé,PSG,54,24,Pass,Pass,SecondHalf,73.6,29.5,69.7,25.3,Unsuccessful
Jude Bellingham,Real Madrid,54,26,Pass,Pass,SecondHalf,27.3,75.0,28.3,75.0,Unsuccessful
Achraf Hakimi,PSG,54,26,BlockedPass,BlockedPass,SecondHalf,69.7,25.3,0.0,0.0,Successful
Marquinhos,PSG,54,29,Pass,Pass,SecondHalf,60.0,5.8,69.4,5.0,Successful
Fabián Ruiz,PSG,54,36,Long Pass,Pass,SecondHalf,67.7,8.2,43.5,66.3,Successful
Nuno Mendes,PSG,54,40,Pass,Pass,SecondHalf,43.5,66.3,66.6,71.2,Successful
