player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Marko Dmitrovic,Espanyol,89,52,Challenge,Challenge,SecondHalf,6.8,50.8,0.0,0.0,Unsuccessful
Carlos Espí,Real Madrid,89,52,Successful Dribble,TakeOn,SecondHalf,93.2,49.2,0.0,0.0,Successful
Carlos Espí,Real Madrid,89,54,Goal,Goal,SecondHalf,95.2,46.6,0.0,0.0,Successful
Pere Milla,Espanyol,90,42,Card,Card,SecondHalf,0.0,0.0,0.0,0.0,Successful
Pere Milla,Espanyol,91,24,Pass,Pass,SecondHalf,50.2,50.0,28.3,54.1,Successful
Unai Núñez,Espanyol,91,32,Pass,Pass,SecondHalf,39.4,50.9,38.3,32.4,Successful
Vanja Drkusic,Espanyol,91,34,Pass,Pass,SecondHalf,38.6,32.0,33.5,48.3,Successful
Unai Núñez,Espanyol,91,37,Long Pass,Pass,SecondHalf,38.6,51.1,92.2,70.8,Unsuccessful
Ibrahima Konaté,Real Madrid,91,43,Clearance,Clearance,SecondHalf,7.1,21.3,40.1,13.8,Successful
Yan Diomande,Real Madrid,91,48,Pass,Pass,SecondHalf,40.1,13.8,41.9,23.5,Successful
Carlos Espí,Real Madrid,91,49,BallTouch,BallTouch,SecondHalf,41.9,23.5,0.0,0.0,Unsuccessful
Jofre Carreras,Espanyol,91,50,Pass,Pass,SecondHalf,68.7,57.0,66.5,63.9,Successful
Rafel Bauzà,Espanyol,91,50,BallTouch,BallTouch,SecondHalf,66.5,63.9,0.0,0.0,Successful
Vanja Drkusic,Espanyol,91,53,Pass,Pass,SecondHalf,50.1,53.8,62.9,67.0,Unsuccessful
Trent Alexander-Arnold,Real Madrid,91,55,Pass,Pass,SecondHalf,31.8,22.3,55.5,33.7,Unsuccessful
Vanja Drkusic,Espanyol,91,57,Pass,Pass,SecondHalf,42.4,59.7,54.4,70.2,Successful
Pol Lozano,Espanyol,91,58,Ball Recovery,BallRecovery,SecondHalf,54.4,70.2,0.0,0.0,Successful
Pol Lozano,Espanyol,91,59,Pass,Pass,SecondHalf,54.4,70.2,66.8,53.0,Unsuccessful
Marc Cucurella,Real Madrid,92,0,Long Pass,Pass,SecondHalf,32.6,55.3,34.3,53.2,Successful
Federico Valverde,Real Madrid,92,1,BallTouch,BallTouch,SecondHalf,34.3,53.2,0.0,0.0,Successful
Omar El Hilali,Espanyol,92,11,Long Pass,Pass,SecondHalf,62.3,0.0,42.3,12.6,Successful
Vanja Drkusic,Espanyol,92,14,Pass,Pass,SecondHalf,40.3,14.1,49.7,14.1,Successful
Rafel Bauzà,Espanyol,92,18,Pass,Pass,SecondHalf,64.2,19.2,65.7,10.1,Successful
Omar El Hilali,Espanyol,92,21,Pass,Pass,SecondHalf,65.6,9.8,58.7,17.3,Successful
Rafel Bauzà,Espanyol,92,22,Pass,Pass,SecondHalf,57.9,17.9,43.9,24.1,Successful
Vanja Drkusic,Espanyol,92,24,Pass,Pass,SecondHalf,43.4,25.3,44.7,50.5,Successful
Unai Núñez,Espanyol,92,28,Pass,Pass,SecondHalf,48.1,63.3,51.1,74.6,Successful
Roger Hinojo,Espanyol,92,30,Pass,Pass,SecondHalf,52.0,78.0,58.7,69.6,Successful
Pol Lozano,Espanyol,92,33,Pass,Pass,SecondHalf,58.9,70.0,62.5,86.4,Successful
Tyrhys Dolan,Espanyol,92,37,Pass,Pass,SecondHalf,59.2,76.8,45.9,64.1,Successful
Unai Núñez,Espanyol,92,40,Pass,Pass,SecondHalf,46.5,62.9,54.4,30.9,Successful
Vanja Drkusic,Espanyol,92,44,Long Pass,Pass,SecondHalf,56.6,27.7,90.3,19.2,Successful
Omar El Hilali,Espanyol,92,47,Cross,Pass,SecondHalf,88.7,17.4,94.7,45.6,Unsuccessful
Dean Huijsen,Real Madrid,92,47,Clearance,Clearance,SecondHalf,8.8,63.9,1.9,100.0,Successful
Omar El Hilali,Espanyol,92,55,Throw In,Pass,SecondHalf,89.8,0.0,91.8,12.9,Successful
Jofre Carreras,Espanyol,92,55,Pass,Pass,SecondHalf,91.8,13.0,83.1,0.0,Unsuccessful
Marc Cucurella,Real Madrid,93,17,Long Pass,Pass,SecondHalf,20.5,100.0,44.2,81.3,Successful
Carlos Espí,Real Madrid,93,19,Foul,Foul,SecondHalf,39.3,73.6,0.0,0.0,Successful
Vanja Drkusic,Espanyol,93,19,Foul,Foul,SecondHalf,60.7,26.4,0.0,0.0,Unsuccessful
Pol Lozano,Espanyol,93,36,Card,Card,SecondHalf,0.0,0.0,0.0,0.0,Successful
Thibaut Courtois,Real Madrid,93,52,Long Pass,Pass,SecondHalf,31.5,66.6,78.7,27.9,Unsuccessful
Roger Hinojo,Espanyol,93,56,Pass,Pass,SecondHalf,19.5,72.0,33.3,67.0,Unsuccessful
Ibrahima Konaté,Real Madrid,93,57,Aerial Won,Aerial,SecondHalf,66.7,33.0,0.0,0.0,Successful
Pere Milla,Espanyol,93,57,Aerial Lost,Aerial,SecondHalf,33.3,67.0,0.0,0.0,Unsuccessful
Ibrahima Konaté,Real Madrid,93,57,Pass,Pass,SecondHalf,66.7,33.0,77.1,38.8,Unsuccessful
Unai Núñez,Espanyol,93,58,Ball Recovery,BallRecovery,SecondHalf,31.0,62.3,0.0,0.0,Successful
Unai Núñez,Espanyol,93,59,Pass,Pass,SecondHalf,23.1,62.9,25.7,79.7,Successful
Roger Hinojo,Espanyol,94,5,Chipped Pass,Pass,SecondHalf,26.5,73.7,27.7,72.0,Unsuccessful
Carlos Espí,Real Madrid,94,5,BlockedPass,BlockedPass,SecondHalf,72.3,28.0,0.0,0.0,Successful
Yan Diomande,Real Madrid,94,7,BallTouch,BallTouch,SecondHalf,61.4,25.9,0.0,0.0,Successful
Rafel Bauzà,Espanyol,94,12,Long Pass,Pass,SecondHalf,43.2,56.2,61.3,0.0,Unsuccessful
,Real Madrid,94,20,End,End,SecondHalf,0.0,0.0,0.0,0.0,Successful
,Espanyol,94,20,End,End,SecondHalf,0.0,0.0,0.0,0.0,Successful
,Real Madrid,0,0,End,End,FirstHalf,0.0,0.0,0.0,0.0,Successful
,Espanyol,0,0,End,End,FirstHalf,0.0,0.0,0.0,0.0,Successful
,Espanyol,0,0,FormationSet,FormationSet,FirstHalf,0.0,0.0,0.0,0.0,Successful
,Real Madrid,0,0,FormationSet,FormationSet,FirstHalf,0.0,0.0,0.0,0.0,Successful
